tax_id	taxonomy	type	name	kingdom
5340.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricaceae|Agaricus	genus	Agaricus	Fungi
87260.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Lecanoromycetes|OSLEUM_clade|Lecanoromycetidae|Lecanorales|Lecanorineae|Parmeliaceae|Parmelia	genus	Parmelia	Fungi
87270.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Lecanoromycetes|OSLEUM_clade|Umbilicariomycetidae|Umbilicariales|Umbilicariaceae|Umbilicaria	genus	Umbilicaria	Fungi
309357.0	root|cellular_organisms|Eukaryota|Stramenopiles|PX_clade|Phaeophyceae|Laminariales|Laminariaceae|Saccharina	genus	Saccharina	Eukaryota
186768.0	root|Viruses|Riboviria|Narnaviridae|Mitovirus	genus	Mitovirus	Viruses
44417.0	root|cellular_organisms|Eukaryota|Alveolata|Apicomplexa|Conoidasida|Coccidia|Eucoccidiorida|Eimeriorina|Eimeriidae|Cyclospora	genus	Cyclospora	Eukaryota
88747.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Lecanoromycetes|Acarosporomycetidae|Acarosporales|Acarosporaceae|Acarospora	genus	Acarospora	Fungi
1623306.0	root|Viruses|Caudovirales|Siphoviridae|Timquatrovirus	genus	Timquatrovirus	Viruses
89417.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|Pezizomycotina_incertae_sedis|Calyptrozyma	genus	Calyptrozyma	Fungi
89419.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Onygenales|Onygenaceae|Monascella	genus	Monascella	Fungi
11611.0	root|Viruses|Riboviria|Negarnaviricota|Polyploviricotina|Ellioviricetes|Bunyavirales|Peribunyaviridae|Tospovirus	genus	Tospovirus	Viruses
391237.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes_incertae_sedis|Corticiales|Corticiaceae|Peniophorella	genus	Peniophorella	Fungi
1851509.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Filobasidiales|Filobasidiaceae|Naganishia	genus	Naganishia	Fungi
1905114.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales|Phaeotremellaceae|Phaeotremella	genus	Phaeotremella	Fungi
90254.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Mucorineae|Mucoraceae|Cokeromyces	genus	Cokeromyces	Fungi
28884.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Hydrogenovibrio	genus	Hydrogenovibrio	Bacteria
2039723.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thiomicrorhabdus	genus	Thiomicrorhabdus	Bacteria
44439.0	root|cellular_organisms|Eukaryota|Stramenopiles|Raphidophyceae|Chattonellales|Chattonellaceae|Chattonella	genus	Chattonella	Eukaryota
407.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium	genus	Methylobacterium	Bacteria
1521255.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Holosporales|Candidatus_Paracaedibacteraceae|Candidatus_Paracaedibacter	genus	Candidatus Paracaedibacter	Bacteria
79808.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Coniochaetales|Coniochaetaceae|Coniochaeta	genus	Coniochaeta	Fungi
210567.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Helotiales_incertae_sedis|Cadophora	genus	Cadophora	Fungi
91942.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Capnodiales|Teratosphaeriaceae|Hortaea	genus	Hortaea	Fungi
2560185.0	root|Viruses|Riboviria|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Paramyxoviridae|Orthoparamyxovirinae|Narmovirus	genus	Narmovirus	Viruses
1511853.0	root|Viruses|Nudiviridae|Alphanudivirus	genus	Alphanudivirus	Viruses
1851503.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Filobasidiales|Filobasidiaceae|Goffeauzyma	genus	Goffeauzyma	Fungi
92987.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetes_incertae_sedis|Phaeotheca	genus	Phaeotheca	Fungi
93217.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea	genus	Pandoraea	Bacteria
46635.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Dothideales|Dothioraceae|Hormonema	genus	Hormonema	Fungi
62134.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Capnodiales|Capnodiaceae|Capnodium	genus	Capnodium	Fungi
93492.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Dothideales|Dothioraceae|Pringsheimia	genus	Pringsheimia	Fungi
292631.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Cordycipitaceae|Simplicillium	genus	Simplicillium	Fungi
71950.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Strophariaceae|Psilocybe	genus	Psilocybe	Fungi
687332.0	root|Viruses|Anelloviridae|Betatorquevirus	genus	Betatorquevirus	Viruses
197911.0	root|Viruses|Riboviria|Negarnaviricota|Polyploviricotina|Insthoviricetes|Articulavirales|Orthomyxoviridae|Alphainfluenzavirus	genus	Alphainfluenzavirus	Viruses
517.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella	genus	Bordetella	Bacteria
95317.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Hypocreales_incertae_sedis|Bulbithecium	genus	Bulbithecium	Fungi
95331.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Leotiomycetes_incertae_sedis|Pseudeurotiaceae|Pseudeurotium	genus	Pseudeurotium	Fungi
1073.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Rhodopseudomonas	genus	Rhodopseudomonas	Bacteria
5159.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Ophiostomatales|Ophiostomataceae|Ophiostoma	genus	Ophiostoma	Fungi
199703.0	root|Viruses|Riboviria|Nidovirales|Ronidovirineae|Roniviridae|Okanivirinae|Okavirus	genus	Okavirus	Viruses
96583.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|Pezizomycetes|Pezizales|Sarcosomataceae|Pseudoplectania	genus	Pseudoplectania	Fungi
40996.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Myriangiales|Elsinoaceae|Elsinoe	genus	Elsinoe	Fungi
1190.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Nostocales|Hapalosiphonaceae|Fischerella	genus	Fischerella	Bacteria
99157.0	root|cellular_organisms|Eukaryota|Alveolata|Apicomplexa|Conoidasida|Coccidia|Eucoccidiorida|Eimeriorina|Sarcocystidae|Hammondia	genus	Hammondia	Eukaryota
590.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella	genus	Salmonella	Bacteria
150362.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Ophiocordycipitaceae|Polycephalomyces	genus	Polycephalomyces	Fungi
55170.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella	genus	Didymella	Fungi
100026.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Hysteriales|Hysteriaceae|Hysterium	genus	Hysterium	Fungi
100037.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Massarineae|Didymosphaeriaceae|Montagnula	genus	Montagnula	Fungi
40459.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes_incertae_sedis|Russulales|Hericiaceae|Hericium	genus	Hericium	Fungi
100815.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Sordariales|Sordariales_incertae_sedis|Madurella	genus	Madurella	Fungi
101092.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Mucorineae|Choanephoraceae|Choanephoroideae|Poitrasia	genus	Poitrasia	Fungi
299331.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mortierellomycotina|Mortierellomycetes|Mortierellales|Mortierellaceae|Gamsiella	genus	Gamsiella	Fungi
101106.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Cunninghamellaceae|Halteromyces	genus	Halteromyces	Fungi
101120.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Lichtheimiaceae|Thermomucor	genus	Thermomucor	Fungi
101133.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mucoromycotina|Mucoromycetes|Mucorales|Mucorineae|Mucoraceae|Ellisomyces	genus	Ellisomyces	Fungi
5395.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Paxilineae|Paxillaceae|Paxillus	genus	Paxillus	Fungi
310684.0	root|Viruses|Riboviria|Picornavirales|Secoviridae|Cheravirus	genus	Cheravirus	Viruses
101851.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Helotiaceae|Glarea	genus	Glarea	Fungi
101853.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Dermateaceae|Pezicula	genus	Pezicula	Fungi
31346.0	root|cellular_organisms|Eukaryota|Rhodophyta|Bangiophyceae|Bangiales|Bangiaceae|Bangia	genus	Bangia	Eukaryota
52607.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Pleurocapsales|Xenococcaceae|Xenococcus	genus	Xenococcus	Bacteria
63132.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Oscillatoriophycideae|Oscillatoriales|Coleofasciculaceae|Geitlerinema	genus	Geitlerinema	Bacteria
47251.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Synechococcales|Leptolyngbyaceae|Leptolyngbya	genus	Leptolyngbya	Bacteria
102231.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Oscillatoriophycideae|Chroococcales|Chroococcaceae|Gloeocapsa	genus	Gloeocapsa	Bacteria
1854.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia	genus	Frankia	Bacteria
96503.0	root|cellular_organisms|Eukaryota|Euglenozoa|Euglenoida|Spirocuta|Euglenida|Euglenales|Euglenaceae|Trachelomonas	genus	Trachelomonas	Eukaryota
249185.0	root|Viruses|Riboviria|Tymovirales|Tymoviridae|Maculavirus	genus	Maculavirus	Viruses
2071.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Saccharothrix	genus	Saccharothrix	Bacteria
104242.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Clavariaceae|Clavaria	genus	Clavaria	Fungi
104267.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum	genus	Tenacibaculum	Bacteria
1851555.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Filobasidiales|Filobasidiaceae|Heterocephalacria	genus	Heterocephalacria	Fungi
208294.0	root|Viruses|Riboviria|Reoviridae|Sedoreovirinae|Seadornavirus	genus	Seadornavirus	Viruses
249199.0	root|Viruses|Riboviria|Tymovirales|Alphaflexiviridae|Mandarivirus	genus	Mandarivirus	Viruses
1851471.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Trichosporonales|Tetragoniomycetaceae|Bandonia	genus	Bandonia	Fungi
48736.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia	genus	Ralstonia	Bacteria
228398.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptacidiphilus	genus	Streptacidiphilus	Bacteria
1227.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Nitrosococcus	genus	Nitrosococcus	Bacteria
2576016.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Trichosporonales|Trichosporonales_incertae_sedis|Pascua	genus	Pascua	Fungi
1981958.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Microstromatales|Microstromatales_incertae_sedis|Pseudomicrostroma	genus	Pseudomicrostroma	Fungi
1074866.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Kriegeriales|Camptobasidiaceae|Glaciozyma	genus	Glaciozyma	Fungi
105996.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Cystobasidiales|Cystobasidiales_incertae_sedis|Occultifur	genus	Occultifur	Fungi
105999.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Reniforma	genus	Reniforma	Fungi
1801563.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Pseudohyphozyma	genus	Pseudohyphozyma	Fungi
1801567.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Slooffia	genus	Slooffia	Fungi
1803525.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Udeniozyma	genus	Udeniozyma	Fungi
256806.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Curvibasidium	genus	Curvibasidium	Fungi
63292.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryales|Ustilentylomataceae|Ustilentyloma	genus	Ustilentyloma	Fungi
1801565.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Sampaiozyma	genus	Sampaiozyma	Fungi
1803526.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Vonarxula	genus	Vonarxula	Fungi
1801561.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Hamamotoa	genus	Hamamotoa	Fungi
203525.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Cystobasidiales|Cystobasidiaceae|Cystobasidium	genus	Cystobasidium	Fungi
1803523.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Yunzhangia	genus	Yunzhangia	Fungi
1801564.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Microbotryomycetes_incertae_sedis|Chrysozymaceae|Oberwinklerozyma	genus	Oberwinklerozyma	Fungi
106022.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Cystobasidiomycetes_incertae_sedis|Sakaguchia	genus	Sakaguchia	Fungi
95341.0	root|Viruses|Riboviria|Caliciviridae|Sapovirus	genus	Sapovirus	Viruses
106591.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium/Ensifer_group|Ensifer	genus	Ensifer	Bacteria
106633.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio	genus	Thioalkalivibrio	Bacteria
1232640.0	root|Viruses|Ortervirales|Caulimoviridae|Solendovirus	genus	Solendovirus	Viruses
133.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylocystis	genus	Methylocystis	Bacteria
425.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylosinus	genus	Methylosinus	Bacteria
416.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomonas	genus	Methylomonas	Bacteria
66470.0	root|cellular_organisms|Eukaryota|Alveolata|Dinophyceae|Gymnodiniales|Gymnodiniaceae|Lepidodinium	genus	Lepidodinium	Eukaryota
32199.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Buchnera	genus	Buchnera	Bacteria
5238.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes_incertae_sedis|Cantharellales|Ceratobasidiaceae|Thanatephorus	genus	Thanatephorus	Fungi
143937.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Dermateaceae|Neofabraea	genus	Neofabraea	Fungi
2976.0	root|cellular_organisms|Eukaryota|Stramenopiles|PX_clade|Xanthophyceae|Vaucheriales|Vaucheriaceae|Vaucheria	genus	Vaucheria	Eukaryota
2169665.0	root|Viruses|Ortervirales|Retroviridae|Spumaretrovirinae|Equispumavirus	genus	Equispumavirus	Viruses
1798856.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Agaricostilbomycetes|Agaricostilbales|Agaricostilbales_incertae_sedis|Jianyunia	genus	Jianyunia	Fungi
109763.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Monoblepharidomycetes|Monoblepharidales|Harpochytriaceae|Harpochytrium	genus	Harpochytrium	Fungi
100474.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Rhizophydiales|Rhizophydiales_incertae_sedis|Batrachochytrium	genus	Batrachochytrium	Fungi
642604.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Lobulomycetales|Lobulomycetaceae|Lobulomyces	genus	Lobulomyces	Fungi
1167811.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Rhizophydiales|Alphamycetaceae|Alphamyces	genus	Alphamyces	Fungi
109935.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Cladochytriales|Cladochytriaceae|Cladochytrium	genus	Cladochytrium	Fungi
110092.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Polychytriales|Polychytriales_incertae_sedis|Polychytrium	genus	Polychytrium	Fungi
35089.0	root|cellular_organisms|Eukaryota|Alveolata|Apicomplexa|Conoidasida|Gregarinasina|Eugregarinorida|Gregarinidae|Gregarina	genus	Gregarina	Eukaryota
110509.0	root|cellular_organisms|Eukaryota|Rhodophyta|Compsopogonophyceae|Rhodochaetales|Rhodochaetaceae|Rhodochaete	genus	Rhodochaete	Eukaryota
42308.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Xylariomycetidae|Xylariales|Hypoxylaceae|Hypoxylon	genus	Hypoxylon	Fungi
110589.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Stachybotryaceae|Peethambara	genus	Peethambara	Fungi
110934.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Agreia	genus	Agreia	Bacteria
687950.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Capnodiales|Mycosphaerellaceae|Lecanosticta	genus	Lecanosticta	Fungi
100953.0	root|Viruses|Adenoviridae|Atadenovirus	genus	Atadenovirus	Viruses
42367.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Ophiocordycipitaceae|Hirsutella	genus	Hirsutella	Fungi
102115.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Cyanobacteria/Melainabacteria_group|Cyanobacteria|Pleurocapsales|Dermocarpellaceae|Stanieria	genus	Stanieria	Bacteria
558018.0	root|Viruses|Baculoviridae|Gammabaculovirus	genus	Gammabaculovirus	Viruses
111309.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Erythrobasidiales|Erythrobasidiaceae|Bannoa	genus	Bannoa	Fungi
111842.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Lecanoromycetes|OSLEUM_clade|Lecanoromycetidae|Lecanorales|Lecanorineae|Lecanoraceae|Rhizoplaca	genus	Rhizoplaca	Fungi
112071.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Naohideales|Naohideaceae|Naohidea	genus	Naohidea	Fungi
100860.0	root|cellular_organisms|Eukaryota|Stramenopiles|Oomycetes|Saprolegniales|Saprolegniaceae|Aphanomyces	genus	Aphanomyces	Eukaryota
112101.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Jahnulales|Aliquandostipitaceae|Aliquandostipite	genus	Aliquandostipite	Fungi
