	TCGA-A6-2671	TCGA-A6-2674	TCGA-A6-2676	TCGA-A6-2677	TCGA-A6-2678	TCGA-A6-2679	TCGA-A6-2680	TCGA-A6-2681	TCGA-A6-2682	TCGA-A6-2683	TCGA-A6-2684	TCGA-A6-3807	TCGA-A6-3809	TCGA-A6-3810	TCGA-A6-5656	TCGA-A6-5659	TCGA-A6-6141	TCGA-A6-6650	TCGA-A6-6780	TCGA-A6-6781	TCGA-A6-A565	TCGA-A6-A566	TCGA-A6-A567	TCGA-A6-A56B	TCGA-A6-A5ZU	TCGA-AA-3514	TCGA-AA-3516	TCGA-AA-3518	TCGA-AA-3534	TCGA-AA-3548	TCGA-AA-3549	TCGA-AA-3553	TCGA-AA-3555	TCGA-AA-3558	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3675	TCGA-AA-3681	TCGA-AA-3685	TCGA-AA-3688	TCGA-AA-3692	TCGA-AA-3693	TCGA-AA-3715	TCGA-AA-3812	TCGA-AA-3861	TCGA-AA-3947	TCGA-AA-3956	TCGA-AA-3966	TCGA-AA-3968	TCGA-AA-3970	TCGA-AA-3977	TCGA-AA-3994	TCGA-AA-A00N	TCGA-AA-A00R	TCGA-AA-A00U	TCGA-AA-A00Z	TCGA-AA-A01C	TCGA-AA-A01D	TCGA-AA-A01G	TCGA-AA-A01I	TCGA-AA-A01K	TCGA-AA-A01Q	TCGA-AA-A02K	TCGA-AA-A02R	TCGA-AA-A02W	TCGA-AA-A02Y	TCGA-AD-6964	TCGA-AD-A5EJ	TCGA-AD-A5EK	TCGA-AY-4070	TCGA-AY-4071	TCGA-AY-A54L	TCGA-AZ-4308	TCGA-AZ-4313	TCGA-AZ-4315	TCGA-AZ-4614	TCGA-AZ-4615	TCGA-AZ-4681	TCGA-AZ-4682	TCGA-AZ-4684	TCGA-CA-5256	TCGA-CA-6717	TCGA-CA-6718	TCGA-CK-4951	TCGA-CM-4744	TCGA-CM-4746	TCGA-CM-4747	TCGA-CM-4748	TCGA-CM-4750	TCGA-CM-4752	TCGA-D5-6540	TCGA-NH-A50T	TCGA-NH-A50V	TCGA-QG-A5YV	TCGA-QG-A5YW	TCGA-QG-A5YX	TCGA-QG-A5Z1	TCGA-QG-A5Z2	TCGA-AF-2689	TCGA-AF-2691	TCGA-AF-2692	TCGA-AG-3574	TCGA-AG-3582	TCGA-AG-3593	TCGA-AG-3727	TCGA-AG-3728	TCGA-AG-3878	TCGA-AG-3881	TCGA-AG-3882	TCGA-AG-3885	TCGA-AG-3887	TCGA-AG-3890	TCGA-AG-3892	TCGA-AG-3893	TCGA-AG-3894	TCGA-AG-3896	TCGA-AG-3898	TCGA-AG-3901	TCGA-AG-3902	TCGA-AG-3909	TCGA-AG-3999	TCGA-AG-4001	TCGA-AG-4005	TCGA-AG-4007	TCGA-AG-4008	TCGA-AG-4015	TCGA-AG-A002	TCGA-AG-A008	TCGA-AG-A00C	TCGA-AG-A00H	TCGA-AG-A00Y	TCGA-AG-A011	TCGA-AG-A014	TCGA-AG-A015	TCGA-AG-A01L	TCGA-AG-A01N	TCGA-AG-A032	TCGA-EI-6917	TCGA-F5-6814	TCGA-BA-4074	TCGA-BA-4075	TCGA-BA-4076	TCGA-BA-4077	TCGA-BA-4078	TCGA-BA-5149	TCGA-BA-5151	TCGA-BA-5153	TCGA-BA-5555	TCGA-BA-5556	TCGA-BA-5557	TCGA-BA-5558	TCGA-BA-5559	TCGA-BA-6869	TCGA-BA-6872	TCGA-BA-6873	TCGA-BA-A4IH	TCGA-BB-4223	TCGA-BB-4224	TCGA-BB-4225	TCGA-CN-4725	TCGA-CN-4727	TCGA-CN-4729	TCGA-CN-4730	TCGA-CN-4731	TCGA-CN-4733	TCGA-CN-4734	TCGA-CN-4735	TCGA-CN-4736	TCGA-CN-4737	TCGA-CN-4738	TCGA-CN-4739	TCGA-CN-4740	TCGA-CN-4741	TCGA-CN-4742	TCGA-CN-5355	TCGA-CN-5356	TCGA-CN-5360	TCGA-CN-5361	TCGA-CN-5363	TCGA-CN-5364	TCGA-CN-5365	TCGA-CN-5366	TCGA-CN-5367	TCGA-CN-5369	TCGA-CN-5373	TCGA-CN-5374	TCGA-CN-6011	TCGA-CN-6013	TCGA-CN-6017	TCGA-CN-6018	TCGA-CN-6019	TCGA-CN-6989	TCGA-CN-6994	TCGA-CN-6996	TCGA-CN-6998	TCGA-CQ-5325	TCGA-CQ-5327	TCGA-CQ-5329	TCGA-CQ-5330	TCGA-CQ-6219	TCGA-CQ-6220	TCGA-CQ-6221	TCGA-CQ-6223	TCGA-CQ-6224	TCGA-CQ-6225	TCGA-CQ-6228	TCGA-CQ-6229	TCGA-CQ-7065	TCGA-CQ-7068	TCGA-CR-5249	TCGA-CR-5250	TCGA-CR-6467	TCGA-CR-6470	TCGA-CR-6472	TCGA-CR-6480	TCGA-CR-6482	TCGA-CR-6487	TCGA-CR-6491	TCGA-CR-7382	TCGA-CR-7385	TCGA-CR-7391	TCGA-CR-7404	TCGA-CV-5432	TCGA-CV-5966	TCGA-CV-5970	TCGA-CV-6933	TCGA-CV-6938	TCGA-CV-6939	TCGA-CV-6945	TCGA-CV-6948	TCGA-CV-6951	TCGA-CV-6952	TCGA-CV-6954	TCGA-CV-6956	TCGA-CV-6959	TCGA-CV-6960	TCGA-CV-7090	TCGA-CV-7091	TCGA-CV-7095	TCGA-CV-7100	TCGA-CV-7178	TCGA-CV-7180	TCGA-CV-7183	TCGA-CV-7238	TCGA-CV-7247	TCGA-CV-7263	TCGA-CV-7407	TCGA-CV-7411	TCGA-CV-7414	TCGA-CV-7428	TCGA-CV-7429	TCGA-CV-7432	TCGA-CV-7434	TCGA-CX-7085	TCGA-CX-7086	TCGA-D6-6515	TCGA-D6-6517	TCGA-D6-6823	TCGA-D6-6825	TCGA-D6-6826	TCGA-D6-6827	TCGA-DQ-5624	TCGA-DQ-5625	TCGA-DQ-5629	TCGA-DQ-5630	TCGA-DQ-5631	TCGA-H7-7774	TCGA-HD-7753	TCGA-IQ-7632	TCGA-IG-A3I8	TCGA-IG-A3QL	TCGA-IG-A3Y9	TCGA-IG-A3YA	TCGA-IG-A3YB	TCGA-IG-A3YC	TCGA-IG-A4P3	TCGA-IG-A4QT	TCGA-IG-A50L	TCGA-IG-A51D	TCGA-IG-A5B8	TCGA-IG-A5S3	TCGA-IG-A97I	TCGA-JY-A93C	TCGA-L5-A43E	TCGA-L7-A56G	TCGA-L7-A6VZ	TCGA-LN-A49K	TCGA-LN-A49L	TCGA-LN-A49M	TCGA-LN-A49N	TCGA-LN-A49O	TCGA-LN-A49P	TCGA-LN-A49R	TCGA-LN-A49S	TCGA-LN-A49U	TCGA-LN-A49V	TCGA-LN-A49W	TCGA-LN-A49X	TCGA-LN-A49Y	TCGA-LN-A4A1	TCGA-LN-A4A2	TCGA-LN-A4A3	TCGA-LN-A4A4	TCGA-LN-A4A6	TCGA-LN-A4A8	TCGA-LN-A4MQ	TCGA-LN-A4MR	TCGA-LN-A5U5	TCGA-LN-A8I1	TCGA-LN-A9FQ	TCGA-V5-A7RC	TCGA-B7-5816	TCGA-B7-5818	TCGA-BR-6452	TCGA-BR-6455	TCGA-BR-6456	TCGA-BR-6457	TCGA-BR-6458	TCGA-BR-6564	TCGA-BR-6565	TCGA-BR-6566	TCGA-BR-6705	TCGA-BR-6706	TCGA-BR-6707	TCGA-BR-6710	TCGA-BR-6801	TCGA-BR-6802	TCGA-BR-6803	TCGA-BR-6852	TCGA-BR-7722	TCGA-BR-8373	TCGA-BR-8381	TCGA-BR-8486	TCGA-BR-8682	TCGA-BR-8690	TCGA-BR-A4J4	TCGA-CD-5798	TCGA-CD-5799	TCGA-CD-5800	TCGA-CD-5801	TCGA-CD-5802	TCGA-CD-5803	TCGA-CD-5813	TCGA-CD-8529	TCGA-CG-4300	TCGA-CG-4301	TCGA-CG-4304	TCGA-CG-4305	TCGA-CG-4306	TCGA-CG-4436	TCGA-CG-4437	TCGA-CG-4440	TCGA-CG-4441	TCGA-CG-4442	TCGA-CG-4443	TCGA-CG-4444	TCGA-CG-4449	TCGA-CG-4455	TCGA-CG-4460	TCGA-CG-4462	TCGA-CG-4465	TCGA-CG-4466	TCGA-CG-4469	TCGA-CG-4472	TCGA-CG-4474	TCGA-CG-4475	TCGA-CG-4476	TCGA-CG-4477	TCGA-CG-5717	TCGA-CG-5718	TCGA-CG-5719	TCGA-D7-5577	TCGA-D7-5578	TCGA-D7-5579	TCGA-D7-6518	TCGA-D7-6519	TCGA-D7-6520	TCGA-D7-6521	TCGA-D7-6522	TCGA-D7-6524	TCGA-D7-6525	TCGA-D7-6526	TCGA-D7-6527	TCGA-D7-6528	TCGA-D7-6815	TCGA-D7-6817	TCGA-D7-6818	TCGA-D7-6820	TCGA-D7-6822	TCGA-D7-8570	TCGA-D7-A4YX	TCGA-EQ-5647	TCGA-F1-6177	TCGA-F1-6874	TCGA-FP-7998	TCGA-HF-7136	TCGA-HU-8245	TCGA-HU-8608	TCGA-HU-A4G6	TCGA-IN-7806
2.0	20.68805291442745	40771.97707986648	9.80972847924023	1.673446327683616	11.50281173594132	96.00374930050364	1209.878530424799	1298.364722586823	128.5328358208955	0.1	500.8016723766602	1625.9755980861246	13.145454545454545	44.57384615384616	13.190096798212956	66.66760374832664	505.8782672540382	29.74705882352941	52.78050314465408	212.325	335.0294117647059	181.43725374889732	164.31335322640803	74.40723488602576	15.951873536299765	366.60159040861265	91.95564368538105	92.68218066736091	70.62805003855101	69.56744957875925	9.505861269238878	105.72387122104436	1051.5915033991064	0.1	773.2009371771438	224.85912254727455	29.766666666666666	66.24962380785101	34.410915104740894	393.7696088240318	17.527582387150375	70.23776337115072	22.04884726224784	6.264941988084037	11.650311665182548	277.823242456112	10.546370530877573	572.0723247879582	153.85342465753425	16.057010847730012	18.392213473315838	1499.6008474576272	197.51823545963333	417.2699926090169	170.94826384532033	57.24296463506396	472.48135593220337	9.346662797446314	30.83409461663948	560.2575913745169	1075.4939393939396	1343.71369193154	67.05121951219512	28.407120085015947	86.53617021276597	9.73975155279503	611.8041386888467	630.9645928636779	218.9202054794521	8.453202846975088	42.198130841121504	0.1	14.393000351741119	6.369972451790633	92.78634686346865	132.06522916344392	45.63284671532846	6.601323140252867	23.31875	5.448846228427381	2.886099865047233	27.3280701754386	112.44020379805464	4650.606126798082	28.20261194029851	10.989301528353092	12.095383293966071	1083.2010638297868	631.3045634606242	21.036170212765967	4.104322321704228	197.22340425531914	76.06494644595908	152.90954748881148	360.4995560488346	41.21367837338264	82.26216216216216	29.01382204812536	71.36050420168067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.981347887992406	33.223858869972865	1296.4011317621319	82.87651901462709	92.24832877781515	273.5809445038701	12.01662741403674	139.47612380585636	10.481627582863725	236.98845401174168	3.17563025210084	3.9053660754888586	0.1	145.9444	16.875513411567482	101.1714877402253	138.0256865912762	0.1	1.6295410827150316	32.92171658309858	9.400921187308086	23.14221635883905	4.4098058986639765	6.699465621660138	6.092277992277992	2.901949634443542	36.231648936170224	2.9659194686591945	3.2347517730496453	1077.85269810784	8.142146073036518	95.56024352917692	15.309125475285173	23.462761056760502	11.002829028290284	9.226139088729015	25.26911295469049	37948.53712494281	757.9418664938431	10.470475084566063	2.706418121755545	700.051573849879	0.1	318905.340399735	21.22280701754386	4.962068965517242	134.60526315789477	149.2790945406125	52.55220030349015	659.2796214256947	75.06062992125983	9.972920643577856	125.51165142031776	89.33786919831222	416.5082453494218	68.37805145046524	50.983121663905756	5.336363636363637	5.309756097560976	0.1	28.47860082304527	3.9778154890465904	18.236492125454305	32.943714609286516	6.833628922237381	91.44437709045395	98.50051513200256	7.006548100242523	0.1	87.1	188.53029389600601	134.42563429571302	0.1	40.2396997497915	34.94763124199744	57.12048823016564	41.17494577006508	0.1	230.63121248499402	88.9183023872679	22.010912882298427	44.430323271694014	43.7999973627301	0.1	73.4940480458946	86.9028204482498	4.546722288438617	24.253163872363444	22.844213417026292	14.230708661417324	27.104243281471014	29.69208061317691	19.71056147205243	37.148164325345284	20.44758290051937	46.91659176484878	13.291042687193839	2992.566857723953	143.95061687229074	12.676164762024364	20.440731392828734	43.51120254844704	67.11841824895285	3.25755278830536	9.656043956043957	6.4033823026990095	126.6179190751445	0.1	0.1	0.1	26.88847199564981	4562.000530705079	362.5167292291955	0.1	70.98679245283019	183.4358695652174	4.855905511811024	0.1	777.5547731432425	1372.5379106438893	430.6895414320193	1167.0126198812604	0.1	66.6235880398671	80.47524557956774	11.649220963172805	300.7606920913194	15.612038523274474	204.3542177914111	7.306349206349204	13.429729729729733	1.4145224777294385	35.82971055618615	14.91221678448432	80.94161153141398	5.584792325302519	0.1	16.19686315063771	9.890471222396103	6.417621006010755	0.1	12.33762376237624	85.19582477754963	2754.1788988923536	6.573991960043852	0.1	415.04271808311483	0.1	250.92508074295966	732.864412722264	0.1	0.1	4.17520154012754	0.1	2.7662090269435398	0.1	2.793002257336344	0.1	0.1	545.8011094501642	96.61533742331288	4.685967617579029	0.1	303.82077621162387	0.1	0.1	0.1	14.48559039359573	21.390019193857967	29.13703703703704	327.1594369134516	964.5019536903039	72.12380952380951	73.4125	99.09651266690996	324.78644067796614	138.66240396941777	76.459375	97.56368715083799	75.25109252415227	115.37831094049903	73.48461538461537	14.964628820960698	5.817291857273557	29.983757961783446	4.193170511080958	42.72721893491125	31.381081081081085	6.888793103448276	2.4856502242152465	235.52735042735043	11.742126789366054	10.123741690408355	59.77590618336886	6.119331742243438	21.06275530636764	8.322835079977938	3.3679830747531736	107.01147755639431	67.84193548387097	0.1	13.417906361289573	21.937768515549845	48.163829787234036	7.468068633605357	749.7329588014983	23912.100059048906	8.152546483427647	81.6035645974613	242.2968007755696	580.7935886761034	57.37514231499051	9.711573871109163	36.31084573218481	147.39429765099467	91.747084367973	0.1	3.502088772845953	33.97130257452114	0.1	86.39204712812959	157.7679261208209	54.96885286170474	22.75465935422699	130.78936913594785	280.400699019908	0.2	53.6568395731603	42.973958285372255	0.1	4.187755630339115	8.589171974522293	0.1	544.2347150259069	206.00781171975083	1260.4634549593745	97.45782881002087	58.07224182545282	46.755319148936174	483.4406844106464	4498.983628669664	217.9683901292597	17.638461538461538	33.44315368153325	114.20098037435774	67.45997058020419	6.763298302344383	2.5100596760443312	8.822689075630253	0.2	51.550116009280735	26.534123222748818	784.9129943502826	44.71965039180229	0.1	87.73444108761329	8.111778563015312	9.746194717924675	37.44445446348061	32.5763339070568	17.345773732119643
356.0																																																																																																				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																																																																																																																																																																																																					
481.0																																																																																																																																													0.1	0.1	6.199999999999998	3.2	0.2	8.2	2.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	6.199999999999998	0.1	0.1	0.1	0.2	0.1	0.1	0.1	197.1	48.1	0.1	0.1	6.1	0.1	99071.99219804596	0.1	6.1	0.1	0.1	0.1	11.1	2.1	0.1	0.1	0.1	51.1	0.1	2.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	8.1	10.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	3.1	1.1	0.1	0.1	0.1	0.1	0.1	4.1	0.1	0.1	13.1	1.1	0.1	0.1	0.1	0.1	121.1	0.1	0.1	0.1	0.1	5.1	0.1	0.1	0.1	10.1	0.1	0.1	0.1	4.1	0.1	12.2	0.1	7.1	2.1	0.1	0.1	1206.1	1031.1	547.1	1468.1	0.1	0.2	0.1	0.1	52.1	0.1	10.1	0.1																																																																																																																																			
543.0	4.961788617886178	15.523763955342902	0.1	0.1	3.4783783783783786	37.79559902200489	43.74626623376624	55.46778242677824	13.504040404040403	0.1	65.1366391184573	6.355102040816326	0.1	4.1	0.1	0.1	6.679908675799089	0.1	0.1	0.1	0.1	0.1	28.755737704918037	8.205769230769231	0.1	50.351916757940856	15.268345323741007	32.441072874493926	40.91311556889798	0.1	0.1	42.393080054274094	0.2	0.1	100.2799078308395	98.05462411026434	2.6806451612903226	25.361290322580647	0.1	68.83156896224625	0.1	0.1	0.1	0.1	0.1	0.1	0.1	23.010040305675588	0.1	0.1	12.548275862068966	14.043573667711597	0.2	36.36771653543307	43.265564437585574	0.1	0.1	0.1	2.1	0.1	0.1	2.1	2.7333333333333334	0.1	0.1	0.1	0.2	13.582905982905984	17.25873015873016	18.77605633802817	17.864044943820232	0.1	0.1	0.1	0.1	15.695313295975547	13.307865168539324	7.332456140350878	0.1	0.1	0.1	1.5444444444444445	12.873561811505509	13.573684210526311	0.1	0.1	0.1	0.1	0.1	0.1	0.1	20.43225806451613	16.680152671755724	15.671428571428573	0.1	6.821518987341772	13.2858407079646	6.115151515151516	0.1																																																																																																																																																																																																																																																																																																														
561.0	3.2111111111111112	0.2	0.1	0.1	0.1	5.970967741935482	4.648979591836736	4.5719008264462815	0.1	0.1	16.131034482758622	1.7529411764705882	0.1	0.1	0.1	0.1	1.95	0.1	0.1	0.1	0.1	0.1	5.089247311827957	2.5509803921568635	0.1	13.092700729927008	0.2	0.2	4.003149606299213	0.1	0.1	6.4	0.2	0.1	20.98674359696032	24.732637075718014	0.1	3.607407407407408	0.1	14.016849816849813	0.1	0.1	0.1	0.1	0.1	0.1	0.1	7.586840722405068	0.1	0.1	3.7153846153846164	0.1	0.2	8.764536741214057	7.747818023761228	0.1	0.1	0.1	0.1	0.1	0.1	1.1	0.1	0.1	0.1	0.1	0.2	4.403571428571428	0.1	4.877777777777778	4.424324324324325	0.1	0.1	0.1	0.1	6.035897435897436	0.1	2.2394230769230767	0.1	0.1	0.1	0.1	0.1	4.072027972027971	0.1	0.1	0.1	0.1	0.1	0.1	0.1	4.000621118012422	0.1	4.46111111111111	0.1	0.1	0.1	2.0696969696969694	0.1																																																																																																																																																																																																																																																																																																														
712.0	2.1	0.2	0.1	0.1	0.1	0.1	3.2	0.2	0.1	0.1	0.2	1.975	2.1	0.1	0.1	2.1	0.1	0.1	0.1	1.1	3.1	4.1	0.1	0.1	0.1	4.1	0.2	4.2	0.2	0.1	0.1	0.1	2.2	0.1	10.3	6.199999999999998	2.1	2.2	0.1	0.2	0.1	0.1	2.1	0.1	0.1	2.1	0.1	0.2	0.1	0.1	0.1	48.1	0.2	9.1	0.2	0.1	0.1	0.1	4.1	0.1	2.1	1.1	0.1	0.1	2.1	0.1	2.2	3.1	2.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	0.1	0.1	2.1	75.175	96.1731707317073	0.1	0.1	2.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	4.3	0.2	0.1	12.533333333333333	0.2	22.2	0.2	11.8	0.1	0.1	2.1	0.2	0.1	10.2	0.1	0.1	0.1	0.2	0.1	11.2	0.1	2.1	0.1	0.1	0.1	1.2000000000000002	0.2	0.2	19.95	10.1	5.1	0.1	330.60980392156864	0.1	10.766666666666666	0.1	0.1	0.1	0.2	0.1	1.1	10.1	2.1	11.2	6.199999999999998	0.2	8.2	0.1	5.199999999999998	0.1	7.1	0.1	0.1	0.1	0.1	1.1	2.1	2.1	0.1	0.1	6.199999999999998	0.1	6.1	0.1	0.2	0.1	2.1	4.1	0.1	0.1	0.2	0.1	19.1	1.1	0.2	0.1	0.1	0.1	72.1	4.1	0.1	0.1	4.1	0.1	22739.02779626681	2.1	0.1	0.1	8.1	0.1	150.1	3.1	0.1	0.1	0.1	27.1	8.1	2.1	0.1	0.1	0.1	4.1	0.1	2.1	0.1	0.1	0.2	0.1	0.1	0.1	4.1	5.1	4.1	0.1	0.1	2.1	6.1	0.1	0.1	2.1	5.1	2.1	4.1	7.1	0.1	0.1	2.1	0.1	2.1	0.1	0.1	0.1	2.1	0.1	0.1	2.1	0.1	0.1	83.1	6.1	0.1	0.1	4.1	8.1	0.1	2.1	0.1	6.1	0.1	0.1	0.1	0.1	0.1	16.200000000000006	0.1	0.1	0.1	0.1	0.1	19.1	37.1	11.1	48.1	0.1	0.2	0.1	0.1	6.1	0.1	0.1	0.1	0.1	0.1	4.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	3.1	3.1	25.1	0.1	0.1	12.1	0.1	12.2	56.993103448275875	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	13.2	18.1	0.1	0.1	20.200000000000006	0.1	0.1	0.1	0.1	2.2	0.1	14.1	188.80967741935487	4.1	0.1	2.2	8.1	5.199999999999998	0.1	0.1	2.2	0.1	0.1	0.1	0.1	0.1	0.1	2.1	1.1	0.1	0.1	27.1	0.1	0.1	3.1	0.1	2.1	2.1	0.1	4.199999999999998	0.1	0.1	0.2	5.1	3.1	0.1	18.1	0.2	0.1	0.1	18.3	13.1	0.1	4.1	2.1	5.199999999999998	2.2	0.1	0.1	0.2	0.1	4.2	0.2	0.2	8.2	0.2	9.3	0.2	0.2	2.2	0.1	0.1	2.1	0.1	12.1	4.199999999999998	58.2	6.199999999999998	1.1	0.1	22.1	43.1	18.1	2.1	0.2	10.2	1.2000000000000002	0.1	0.1	0.1	0.2	0.1	0.1	93.2	2.1	0.1	4.1	0.1	0.1	13.1	1.1	0.1
724.0	2.1	0.2	0.1	0.1	0.1	0.1	3.2	0.2	0.1	0.1	0.2	1.9	2.1	0.1	0.1	2.1	0.1	0.1	0.1	1.1	3.1	2.1	0.1	0.1	0.1	4.1	0.2	4.2	0.2	0.1	0.1	0.1	2.2	0.1	10.3	6.199999999999998	2.1	2.2	0.1	0.2	0.1	0.1	0.1	0.1	0.1	2.1	0.1	0.2	0.1	0.1	0.1	48.1	0.2	9.1	0.2	0.1	0.1	0.1	4.1	0.1	2.1	0.1	0.1	0.1	2.1	0.1	2.2	3.1	2.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	0.1	0.1	2.1	75.175	95.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.3000000000000003	0.2	0.1	13.2	0.2	18.2	0.2	2.2	0.1	0.1	2.1	0.2	0.1	10.2	0.1	0.1	0.1	0.2	0.1	9.2	0.1	2.1	0.1	0.1	0.1	1.2000000000000002	0.2	0.2	8.2	10.1	5.1	0.1	316.4907284768212	0.1	11.1	0.1	0.1	0.1	0.2	0.1	1.1	6.1	2.1	9.2	6.199999999999998	0.2	8.2	0.1	5.199999999999998	0.1	5.1	0.1	0.1	0.1	0.1	1.1	2.1	2.1	0.1	0.1	6.199999999999998	0.1	4.1	0.1	0.2	0.1	0.1	4.1	0.1	0.1	0.2	0.1	19.1	0.1	0.2	0.1	0.1	0.1	49.1	4.1	0.1	0.1	4.1	0.1	16058.1	2.1	0.1	0.1	8.1	0.1	145.1	1.1	0.1	0.1	0.1	27.1	6.1	2.1	0.1	0.1	0.1	4.1	0.1	2.1	0.1	0.1	0.2	0.1	0.1	0.1	2.1	5.1	4.1	0.1	0.1	2.1	2.1	0.1	0.1	2.1	3.1	2.1	2.1	5.1	0.1	0.1	2.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	0.1	0.1	77.1	4.1	0.1	0.1	4.1	8.1	0.1	2.1	0.1	2.1	0.1	0.1	0.1	0.1	0.1	8.2	0.1	0.1	0.1	0.1	0.1	17.1	31.1	11.1	40.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1																																											3.1	0.1	2.2	0.1	5.199999999999998	0.1	0.1	2.2	0.1	0.1	0.1	0.1	0.1	0.1	2.1	0.1	0.1	0.1	25.1	0.1	0.1	3.1	0.1	2.1	2.1	0.1	4.199999999999998	0.1	0.1	0.2	3.1	3.1	0.1	9.1	0.2	0.1	0.1	8.1	8.1	0.1	2.1	0.1	0.2	0.2	0.1	0.1	0.2	0.1	4.2	0.2	0.2	8.2	0.2	5.3	0.2	0.2	2.2	0.1	0.1	0.1	0.1	11.1	0.2	56.2	4.199999999999998	0.1	0.1	0.1	0.1	16.1	2.1	0.2	4.199999999999998	0.2	0.1	0.1	0.1	0.2	0.1	0.1	88.19999999999997	2.1	0.1	0.1	0.1	0.1	13.1	1.1	0.1
815.0	0.1	7207.200000000002	0.1	0.1	0.1	0.1	0.2	0.2	0.1	0.1	2.2	2.1	0.1	0.1	0.1	139.1	70.1	0.1	41.1	0.1	1.1	8.1	0.1	0.1	0.1	5.1	0.2	10.2	0.2	2.1	0.1	0.1	0.2	0.1	18.3	0.2	0.1	0.2	0.1	15.2	0.1	0.1	2.1	0.1	2.1	26.1	0.1	14.2	0.1	0.1	0.1	12.1	32.2	15.1	7.199999999999998	0.1	3.1	0.1	0.1	0.1	1.1	0.1	0.1	2.1	0.1	0.1	0.2	7.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	18.1	15.1	0.1	0.1	1.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	4.1	0.1	0.1	0.1	49.3	0.2	0.1	0.2	0.2	0.2	25.200000000000006	2.2	518.1	7.1	0.1	12.2	0.1	0.2	0.1	4.1	0.1	0.2	0.1	7372.200000000002	0.1	0.1	2.1	0.1	2.1	1.2000000000000002	9.2	0.2	2083.2	6.1	0.1	0.1	18.1	0.1	3829.1	0.1	5.1	0.1	3.2	0.1	0.1																																																																																																																																																																																																																																																																					
816.0	0.1	7205.200000000002	0.1	0.1	0.1	0.1	0.2	0.2	0.1	0.1	2.2	2.1	0.1	0.1	0.1	137.1	70.1	0.1	41.1	0.1	1.1	8.1	0.1	0.1	0.1	5.1	0.2	10.2	0.2	2.1	0.1	0.1	0.2	0.1	18.3	0.2	0.1	0.2	0.1	15.2	0.1	0.1	2.1	0.1	2.1	26.1	0.1	14.2	0.1	0.1	0.1	12.1	32.2	15.1	7.199999999999998	0.1	3.1	0.1	0.1	0.1	1.1	0.1	0.1	2.1	0.1	0.1	0.2	7.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.1	18.1	15.1	0.1	0.1	1.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.1	4.1	0.1	0.1	0.1	49.3	0.2	0.1	0.2	0.2	0.2	25.200000000000006	2.2	516.1	7.1	0.1	12.2	0.1	0.2	0.1	4.1	0.1	0.2	0.1	7369.200000000002	0.1	0.1	2.1	0.1	2.1	1.2000000000000002	9.2	0.2	2081.2	6.1	0.1	0.1	18.1	0.1	3817.1	0.1	5.1	0.1	3.2	0.1	0.1																																																																																																																																																																																																																																																																					
