	TCGA-A6-2671	TCGA-A6-2674	TCGA-A6-2676	TCGA-A6-2677	TCGA-A6-2678	TCGA-A6-2679	TCGA-A6-2680	TCGA-A6-2681	TCGA-A6-2682	TCGA-A6-2683	TCGA-A6-2684	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3809	TCGA-A6-3810	TCGA-A6-5656	TCGA-A6-5659	TCGA-A6-6141	TCGA-A6-6650	TCGA-A6-6780	TCGA-A6-6781	TCGA-A6-A565	TCGA-A6-A566	TCGA-A6-A567	TCGA-A6-A56B	TCGA-AA-3494	TCGA-AA-3495	TCGA-AA-3502	TCGA-AA-3509	TCGA-AA-3510	TCGA-AA-3514	TCGA-AA-3516	TCGA-AA-3518	TCGA-AA-3529	TCGA-AA-3534	TCGA-AA-3548	TCGA-AA-3549	TCGA-AA-3553	TCGA-AA-3555	TCGA-AA-3558	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3675	TCGA-AA-3681	TCGA-AA-3685	TCGA-AA-3688	TCGA-AA-3692	TCGA-AA-3693	TCGA-AA-3715	TCGA-AA-3812	TCGA-AA-3861	TCGA-AA-3947	TCGA-AA-3956	TCGA-AA-3966	TCGA-AA-3968	TCGA-AA-3970	TCGA-AA-3977	TCGA-AA-3994	TCGA-AA-A00N	TCGA-AA-A00Q	TCGA-AA-A00R	TCGA-AA-A00U	TCGA-AA-A00Z	TCGA-AA-A010	TCGA-AA-A01C	TCGA-AA-A01D	TCGA-AA-A01G	TCGA-AA-A01I	TCGA-AA-A01K	TCGA-AA-A01P	TCGA-AA-A01Q	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A02K	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02W	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J	TCGA-AD-6964	TCGA-AD-A5EJ	TCGA-AD-A5EK	TCGA-AY-4070	TCGA-AY-4071	TCGA-AY-A54L	TCGA-AZ-4308	TCGA-AZ-4313	TCGA-AZ-4315	TCGA-AZ-4614	TCGA-AZ-4615	TCGA-AZ-4681	TCGA-AZ-4682	TCGA-AZ-4684	TCGA-AZ-6601	TCGA-CA-5256	TCGA-CA-6717	TCGA-CA-6718	TCGA-CK-4951	TCGA-CM-4744	TCGA-CM-4746	TCGA-CM-4747	TCGA-CM-4748	TCGA-CM-4750	TCGA-CM-4752	TCGA-D5-6540	TCGA-NH-A50T	TCGA-NH-A50V	TCGA-QG-A5YV	TCGA-QG-A5YW	TCGA-QG-A5YX	TCGA-QG-A5Z1	TCGA-QG-A5Z2	TCGA-AF-2689	TCGA-AF-2691	TCGA-AF-2692	TCGA-AF-3913	TCGA-AG-3574	TCGA-AG-3582	TCGA-AG-3593	TCGA-AG-3727	TCGA-AG-3728	TCGA-AG-3878	TCGA-AG-3881	TCGA-AG-3882	TCGA-AG-3885	TCGA-AG-3887	TCGA-AG-3890	TCGA-AG-3892	TCGA-AG-3893	TCGA-AG-3894	TCGA-AG-3896	TCGA-AG-3898	TCGA-AG-3901	TCGA-AG-3902	TCGA-AG-3909	TCGA-AG-3999	TCGA-AG-4001	TCGA-AG-4005	TCGA-AG-4007	TCGA-AG-4008	TCGA-AG-4015	TCGA-AG-A002	TCGA-AG-A008	TCGA-AG-A00C	TCGA-AG-A00H	TCGA-AG-A00Y	TCGA-AG-A011	TCGA-AG-A014	TCGA-AG-A015	TCGA-AG-A01L	TCGA-AG-A01N	TCGA-AG-A01W	TCGA-AG-A01Y	TCGA-AG-A020	TCGA-AG-A032	TCGA-EI-6917	TCGA-F5-6814	TCGA-BA-4074	TCGA-BA-4075	TCGA-BA-4076	TCGA-BA-4077	TCGA-BA-4078	TCGA-BA-5149	TCGA-BA-5151	TCGA-BA-5153	TCGA-BA-5555	TCGA-BA-5556	TCGA-BA-5557	TCGA-BA-5558	TCGA-BA-5559	TCGA-BA-6869	TCGA-BA-6872	TCGA-BA-6873	TCGA-BA-A4IH	TCGA-BB-4223	TCGA-BB-4224	TCGA-BB-4225	TCGA-BB-4228	TCGA-CN-4722	TCGA-CN-4725	TCGA-CN-4727	TCGA-CN-4729	TCGA-CN-4730	TCGA-CN-4731	TCGA-CN-4733	TCGA-CN-4734	TCGA-CN-4735	TCGA-CN-4736	TCGA-CN-4737	TCGA-CN-4738	TCGA-CN-4739	TCGA-CN-4740	TCGA-CN-4741	TCGA-CN-4742	TCGA-CN-5355	TCGA-CN-5356	TCGA-CN-5360	TCGA-CN-5361	TCGA-CN-5363	TCGA-CN-5364	TCGA-CN-5365	TCGA-CN-5366	TCGA-CN-5367	TCGA-CN-5369	TCGA-CN-5373	TCGA-CN-5374	TCGA-CN-6011	TCGA-CN-6013	TCGA-CN-6017	TCGA-CN-6018	TCGA-CN-6019	TCGA-CN-6989	TCGA-CN-6994	TCGA-CN-6996	TCGA-CN-6998	TCGA-CQ-5323	TCGA-CQ-5325	TCGA-CQ-5327	TCGA-CQ-5329	TCGA-CQ-5330	TCGA-CQ-6219	TCGA-CQ-6220	TCGA-CQ-6221	TCGA-CQ-6223	TCGA-CQ-6224	TCGA-CQ-6225	TCGA-CQ-6228	TCGA-CQ-6229	TCGA-CQ-7065	TCGA-CQ-7068	TCGA-CR-5243	TCGA-CR-5248	TCGA-CR-5249	TCGA-CR-5250	TCGA-CR-6467	TCGA-CR-6470	TCGA-CR-6471	TCGA-CR-6472	TCGA-CR-6473	TCGA-CR-6480	TCGA-CR-6481	TCGA-CR-6482	TCGA-CR-6487	TCGA-CR-6491	TCGA-CR-7368	TCGA-CR-7369	TCGA-CR-7382	TCGA-CR-7385	TCGA-CR-7391	TCGA-CR-7404	TCGA-CV-5431	TCGA-CV-5432	TCGA-CV-5439	TCGA-CV-5442	TCGA-CV-5443	TCGA-CV-5966	TCGA-CV-5970	TCGA-CV-5971	TCGA-CV-5973	TCGA-CV-5976	TCGA-CV-5977	TCGA-CV-6003	TCGA-CV-6433	TCGA-CV-6441	TCGA-CV-6933	TCGA-CV-6938	TCGA-CV-6939	TCGA-CV-6945	TCGA-CV-6948	TCGA-CV-6951	TCGA-CV-6952	TCGA-CV-6954	TCGA-CV-6956	TCGA-CV-6959	TCGA-CV-6960	TCGA-CV-6961	TCGA-CV-7090	TCGA-CV-7091	TCGA-CV-7095	TCGA-CV-7100	TCGA-CV-7178	TCGA-CV-7180	TCGA-CV-7183	TCGA-CV-7238	TCGA-CV-7247	TCGA-CV-7255	TCGA-CV-7263	TCGA-CV-7406	TCGA-CV-7407	TCGA-CV-7411	TCGA-CV-7414	TCGA-CV-7416	TCGA-CV-7428	TCGA-CV-7429	TCGA-CV-7432	TCGA-CV-7434	TCGA-CX-7085	TCGA-CX-7086	TCGA-D6-6515	TCGA-D6-6517	TCGA-D6-6823	TCGA-D6-6825	TCGA-D6-6826	TCGA-D6-6827	TCGA-DQ-5624	TCGA-DQ-5625	TCGA-DQ-5629	TCGA-DQ-5630	TCGA-DQ-5631	TCGA-DQ-7591	TCGA-H7-7774	TCGA-HD-7753	TCGA-HD-7754	TCGA-IQ-7632	TCGA-IG-A3I8	TCGA-IG-A3QL	TCGA-IG-A3Y9	TCGA-IG-A3YA	TCGA-IG-A3YB	TCGA-IG-A3YC	TCGA-IG-A4P3	TCGA-IG-A4QT	TCGA-IG-A50L	TCGA-IG-A51D	TCGA-IG-A5B8	TCGA-IG-A5S3	TCGA-IG-A97I	TCGA-JY-A93C	TCGA-L5-A43C	TCGA-L5-A43E	TCGA-L5-A43H	TCGA-L5-A43I	TCGA-L5-A43J	TCGA-L5-A43M	TCGA-L5-A4OE	TCGA-L5-A4OF	TCGA-L5-A4OG	TCGA-L5-A4OH	TCGA-L5-A4OI	TCGA-L5-A4OJ	TCGA-L5-A4OM	TCGA-L5-A4ON	TCGA-L5-A4OP	TCGA-L5-A4OR	TCGA-L5-A4OS	TCGA-L5-A4OT	TCGA-L5-A891	TCGA-L5-A8NE	TCGA-L5-A8NN	TCGA-L7-A56G	TCGA-L7-A6VZ	TCGA-LN-A49K	TCGA-LN-A49L	TCGA-LN-A49M	TCGA-LN-A49N	TCGA-LN-A49O	TCGA-LN-A49P	TCGA-LN-A49R	TCGA-LN-A49S	TCGA-LN-A49U	TCGA-LN-A49V	TCGA-LN-A49W	TCGA-LN-A49X	TCGA-LN-A49Y	TCGA-LN-A4A1	TCGA-LN-A4A2	TCGA-LN-A4A3	TCGA-LN-A4A4	TCGA-LN-A4A6	TCGA-LN-A4A8	TCGA-LN-A4MQ	TCGA-LN-A4MR	TCGA-LN-A5U5	TCGA-LN-A8I1	TCGA-LN-A9FQ	TCGA-V5-A7RC	TCGA-B7-5816	TCGA-B7-5818	TCGA-BR-4183	TCGA-BR-4184	TCGA-BR-4187	TCGA-BR-4188	TCGA-BR-4191	TCGA-BR-4201	TCGA-BR-4253	TCGA-BR-4255	TCGA-BR-4256	TCGA-BR-4257	TCGA-BR-4267	TCGA-BR-4279	TCGA-BR-4280	TCGA-BR-4292	TCGA-BR-4294	TCGA-BR-4357	TCGA-BR-4363	TCGA-BR-4366	TCGA-BR-4367	TCGA-BR-4368	TCGA-BR-4369	TCGA-BR-4370	TCGA-BR-6452	TCGA-BR-6453	TCGA-BR-6454	TCGA-BR-6455	TCGA-BR-6456	TCGA-BR-6457	TCGA-BR-6458	TCGA-BR-6564	TCGA-BR-6565	TCGA-BR-6566	TCGA-BR-6705	TCGA-BR-6706	TCGA-BR-6707	TCGA-BR-6710	TCGA-BR-6801	TCGA-BR-6802	TCGA-BR-6803	TCGA-BR-6852	TCGA-BR-7722	TCGA-BR-8373	TCGA-BR-8381	TCGA-BR-8486	TCGA-BR-8682	TCGA-BR-8690	TCGA-BR-A4J4	TCGA-CD-5798	TCGA-CD-5799	TCGA-CD-5800	TCGA-CD-5801	TCGA-CD-5802	TCGA-CD-5803	TCGA-CD-5813	TCGA-CD-8529	TCGA-CG-4300	TCGA-CG-4301	TCGA-CG-4304	TCGA-CG-4305	TCGA-CG-4306	TCGA-CG-4436	TCGA-CG-4437	TCGA-CG-4440	TCGA-CG-4441	TCGA-CG-4442	TCGA-CG-4443	TCGA-CG-4444	TCGA-CG-4449	TCGA-CG-4455	TCGA-CG-4460	TCGA-CG-4462	TCGA-CG-4465	TCGA-CG-4466	TCGA-CG-4469	TCGA-CG-4472	TCGA-CG-4474	TCGA-CG-4475	TCGA-CG-4476	TCGA-CG-4477	TCGA-CG-5717	TCGA-CG-5718	TCGA-CG-5719	TCGA-CG-5720	TCGA-CG-5721	TCGA-CG-5722	TCGA-CG-5723	TCGA-CG-5724	TCGA-CG-5725	TCGA-CG-5726	TCGA-CG-5727	TCGA-CG-5728	TCGA-CG-5730	TCGA-CG-5732	TCGA-CG-5733	TCGA-CG-5734	TCGA-D7-5577	TCGA-D7-5578	TCGA-D7-5579	TCGA-D7-6518	TCGA-D7-6519	TCGA-D7-6520	TCGA-D7-6521	TCGA-D7-6522	TCGA-D7-6524	TCGA-D7-6525	TCGA-D7-6526	TCGA-D7-6527	TCGA-D7-6528	TCGA-D7-6815	TCGA-D7-6817	TCGA-D7-6818	TCGA-D7-6820	TCGA-D7-6822	TCGA-D7-8570	TCGA-D7-A4YX	TCGA-EQ-5647	TCGA-F1-6177	TCGA-F1-6874	TCGA-F1-6875	TCGA-FP-7998	TCGA-HF-7136	TCGA-HU-8245	TCGA-HU-8608	TCGA-HU-A4G6	TCGA-HU-A4H0	TCGA-IN-7806
2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
71.0																																																																																																																																																																			0.0	0.0	3.374017811411097e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007482792771379827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014876708241729098	0.0	4.632693913452797e-06	4.434899795827428e-06	0.0	0.0	7.514390526589492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.515506906437322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.693230502097241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.707261413142453e-06	0.0	0.0	0.0	9.348319923894787e-06	0.0	0.0	0.0	0.0	0.012623950184453576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010751434013651692	3.990119703591109e-05	2.4759034085823334e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.44176276758022e-06	8.581178106188636e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018169309703013596	0.0	0.0	7.082921390044077e-07	0.00041916077667190064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.680920983449399e-05	0.0	0.0	0.0	3.458603235365758e-06	0.001061277021388545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5902153976406933e-05	1.8508587367624554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004583460743558775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015493622395139952	0.0	0.0	0.0	0.000220473188570729	0.0	0.0	0.0	0.0010416740703735336	0.0	0.0	0.0	0.0	0.0	0.0	0.0005730349982012496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005843794040735718	0.0	0.0	3.07105660241938e-06																																																																																																																																
72.0																																																																																																																																																																			0.0	0.0	5.655212975320643e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011885030001670366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018389462802652606	0.0	6.3670745839116855e-06	6.940034630772819e-06	0.0	0.0	0.00014417993656082824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001141313652013469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1501127110456838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0854875738809967e-05	0.0	0.0	0.0	1.5083411264291529e-05	0.0	0.0	0.0	0.0	0.01881571665744328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001407795162930744	4.873294346978559e-05	3.365727513894393e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.567876598078335e-06	1.3477350137115826e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027105944719917817	0.0	0.0	9.2476682775077e-07	0.0005380269782099084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.093984004890228e-05	0.0	0.0	0.0	4.150927732348172e-06	0.0014359612661581302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9828925941440225e-05	2.4523647310100844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009564643799472285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025314974252508605	0.0	0.0	0.0	0.0008292330542203004	0.0	0.0	0.0	0.0021186440677966128	0.0	0.0	0.0	0.0	0.0	0.0	0.0015974440894568672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009887936717205006	0.0	0.0	4.272033606664366e-06																																																																																																																																
136.0	0.0	0.0	0.0	5.8325343725538254e-05	0.0	0.0	2.498279163667805e-06	8.709795883578142e-06	3.882968561128721e-05	0.0	0.0004901250672341698	0.0	5.896063998468019e-06	4.383894662040963e-05	0.020365802952929668	0.001001609274061756	0.0018593704342817247	0.0	0.00867547937119132	0.0294971199017097	1.0151919792286298e-05	0.0	2.3340627821777885e-06	0.0	0.0	1.2606702844353607e-05	0.0	0.0	4.183849922351762e-05	0.0014426669768954814	0.0	0.0	0.0	4.6522605978127316e-05	5.388157646608637e-05	0.0	0.0	0.0	0.0	0.0	0.0009650095740732304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006183451113131638	0.00021632293182099856	0.02481516268909102	9.339726813323666e-06	0.0	0.0	0.0	0.0	5.776675037131175e-05	0.0	0.0	0.0	0.0	0.0	8.59310255008431e-05	0.02461988170115761	0.0	0.0	0.0	0.0	0.0	0.0	1.6622407778323358e-06	9.533896087511873e-07	0.0	1.471627566579476e-05	0.0	0.0	0.0	8.62587279023443e-06	0.0	0.0	0.0	0.0	2.961149224303029e-05	0.0	0.00280069905319357	1.601453186623077e-05	0.0	0.0	0.0	3.107850639645555e-05	0.0014655855155056132	0.0	0.0	0.0	0.0	0.0	0.0	0.002456216874346593	0.0	0.0	0.0009612665562166381	0.0014471780028943561	0.0	0.0	0.0	0.0	2.5615481166092997e-05	0.0	0.0	0.0	0.03988104630153101	0.0076676671627109215	0.0008219156660819461	9.592775224144807e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005511737493982103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006153518583762411	0.0	0.0	0.0	8.249490510007652e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000697170100938956	0.0	0.0	0.0	0.0	0.0070618906233244185	0.002346320835452105	0.21078145642826046	8.258639119316946e-06	0.0007902808785424327	0.006312572616291192	0.2884656413309279	0.0003794118153695929	0.00024770062501218123	0.022123893805309738	1.890522191372204e-05	0.0018970000485396472	0.004148489558137975	0.0	0.0012443177139053645	0.16340679135631958	0.001415865028635464	0.007177174444070088	0.031746031746031744	0.008475906451106576	0.0	0.0027933656886270897	0.0004405296874326451	0.06076087060165958	0.0001875579446494673	0.03151376942583109	0.00017235364587151118	0.0	0.009011908593498551	0.00010423344844961664	0.039404270457505185	0.0	0.07604459764186096	0.029946395951247262	0.0	0.03802816901408452	0.001301232915518717	0.7091879530248814	2.9702821874811932e-05	0.0	6.252709948926893e-06	0.005104267059234704	0.12915686953357838	0.01633182112767336	0.007598282638965089	0.003226612499139529	0.0	0.000435244207019093	5.319648709254279e-05	0.0	0.020293746989754245	0.017852039133780362	0.0	2.9601321313406146e-05	0.0	0.0	0.003321507990783593	0.06429431055864174	6.710014791352117e-06	0.17005980894945505	5.76888488982042e-05	0.03189867636948477	0.16972111347745453	0.002842827191642088	0.1287128712871287	0.001119837454597702	0.0001710668464269991	0.0009174981050345194	0.02428204949854974	0.004571549750279536	0.011774658135883121	0.004591890743509893	0.008323831324468291	0.3199229489804449	0.0037370695776471796	0.0014266999152697535	0.0	0.00623635057765593	0.0	0.0	0.0013322886032191591	0.0	0.004604126396930738	0.0	0.01177047572339382	0.0095171920813643	0.0007948963976582549	0.2082317381936334	0.0	0.0006120217171014408	0.000766286078862651	0.01879654838705181	0.00012315419462214717	0.0	0.0014063675768809065	0.2375059936991039	0.0	0.051789105415293885	0.012244035297287357	0.19784077392135707	0.009804539280997443	0.0009782520888280536	0.24569685808012345	0.16337309414116755	0.09525067370541414	5.232723152596281e-05	0.0010364235159922763	0.0011553377951127278	0.04774318063100058	0.0	0.038681911441553286	0.0010656796352282658	0.0	0.0011297091491378293	0.007385875620210366	0.004149842263987658	0.00013268301402421972	0.18531448755499816	8.298671631054451e-05	1.3356143830181911e-05	0.057353359420672614	0.131018471332933	0.04615384615384615	0.01892357537622786	0.010575136206939482	0.25682607391215945	0.0025965135062589358	0.0004195140926891065	0.0001471103454164913	0.0007951549793278963	0.004368121507728896	0.0010454823882075606	0.0	0.22729083727638966	0.0	0.0	0.012158312059564346	0.0	0.08560688072404267	0.005014725112822629	1.8686904327111906e-05	0.1649854157046602	0.0	0.0	0.6538114108820949	0.00040371250172453385	0.0	0.003687109032881665	0.0016312900848446115	1.029287555148146e-05	1.6675926995760974e-05	0.0039005665672722572	0.017496504407749785	0.0	7.868137533953176e-06	0.513319716954228	0.0	0.5058702247871163	0.0008674502695475558	0.0	0.0	0.0	0.0	0.0	0.00916030534351145	0.11656897106813505	0.005069895080665	0.03214807598636142	0.0	0.00878738751439111	0.020439355992222092	0.001332767814677437	0.0009394934445243307	0.0	0.0	0.0	0.0	0.0	0.0	0.0008876194566343217	0.0	0.0	0.0	0.000358477455348239	0.0	0.0	0.0	0.005301367589221943	4.604013084343947e-05	0.0020585511463420587	0.0005609602978648998	0.005111613795468589	0.0015090985165363854	0.0146293895838273	0.0	0.0	0.002896858832016624	0.0	0.0	0.0	0.0	0.00787010564367448	0.0	0.0006415790874284128	0.0018707107056490817	0.0	0.0	0.0	0.008480329985687785	0.0	2.1096785655839508e-05	0.021897565390454416	0.0	0.0	0.0	0.0	0.017345032253507642	0.0	0.003623966485447864	0.1559773252760095	0.00051297214848347	6.146578239718206e-05	0.0	0.000823648393496436	0.0	0.0	8.447754395270021e-05	0.02173059181877271	0.003848729746796546	0.0004093836474394581	0.0	0.009613052357550956	0.003460506889147049	0.0002207133744238089	0.0006314380126977287	0.00012739078878622317	0.0	0.0008691735125830787	1.323760073868602e-05	0.002198591856434345	0.0013961570108895994	0.00042243750003107764	0.0	0.0	0.0	0.009577928574281185	0.0	0.0	0.03208156700659465	0.0	0.032696877816930266	0.0	0.0	0.0	0.003078514585553416	0.0	0.0	0.0	6.669722383605494e-05	0.0013729314222295868	0.0	0.006603420599164467	0.0	0.0005735748375504898	0.003858990906190693	0.0010766816912179831	0.003625709227414692	0.014268557136574012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004362452078774192	0.0	0.0	0.006559235763657928	0.0	0.00010808104567095307	0.0	0.0	0.0	0.0	0.014870972245899715	0.0	0.0	0.003184026279526189	0.0	0.02155213781660855	0.0	0.0	0.0	0.0004895880738756628	0.0	0.0020921310368027693	0.0	0.0	0.007700072928307047	0.0001281215034168583	0.00024624004088943447	0.0	0.0005914826498422713	0.017639646175608654	0.0	0.07239506019958822	0.008376222713533546	0.01608030550734726	0.0076345620569227375	0.0001378963562688087	0.041855369758554035	0.003880588807266969	0.0	0.0	0.0034848990144238897	0.0179206441612367	0.0	8.01315126872668e-05	0.0	0.0	0.0	0.0	0.005259423133113495	0.0002920726780444384	0.0042439363152344456	0.0	0.009489928811722156	0.0	0.0	0.0	0.0553183326443436	0.00011513477713168889	0.0047869085598273185	0.0	0.01402025147435184	0.0	8.134770151566119e-06	0.0008800169470347363	0.0009379958352487603	0.0	0.0	0.002569340268101911	0.0	0.0	0.0	0.0
