	TCGA-A6-2671	TCGA-A6-2674	TCGA-A6-2676	TCGA-A6-2677	TCGA-A6-2678	TCGA-A6-2679	TCGA-A6-2680	TCGA-A6-2681	TCGA-A6-2682	TCGA-A6-2683	TCGA-A6-2684	TCGA-A6-3807	TCGA-A6-3809	TCGA-A6-3810	TCGA-A6-5656	TCGA-A6-5659	TCGA-A6-6141	TCGA-A6-6650	TCGA-A6-6780	TCGA-A6-6781	TCGA-A6-A565	TCGA-A6-A566	TCGA-A6-A567	TCGA-A6-A56B	TCGA-A6-A5ZU	TCGA-AA-3514	TCGA-AA-3516	TCGA-AA-3518	TCGA-AA-3534	TCGA-AA-3548	TCGA-AA-3549	TCGA-AA-3553	TCGA-AA-3555	TCGA-AA-3558	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3675	TCGA-AA-3681	TCGA-AA-3685	TCGA-AA-3688	TCGA-AA-3692	TCGA-AA-3693	TCGA-AA-3715	TCGA-AA-3812	TCGA-AA-3861	TCGA-AA-3947	TCGA-AA-3956	TCGA-AA-3966	TCGA-AA-3968	TCGA-AA-3970	TCGA-AA-3977	TCGA-AA-3994	TCGA-AA-A00N	TCGA-AA-A00R	TCGA-AA-A00U	TCGA-AA-A00Z	TCGA-AA-A01C	TCGA-AA-A01D	TCGA-AA-A01G	TCGA-AA-A01I	TCGA-AA-A01K	TCGA-AA-A01Q	TCGA-AA-A02K	TCGA-AA-A02R	TCGA-AA-A02W	TCGA-AA-A02Y	TCGA-AD-6964	TCGA-AD-A5EJ	TCGA-AD-A5EK	TCGA-AY-4070	TCGA-AY-4071	TCGA-AY-A54L	TCGA-AZ-4308	TCGA-AZ-4313	TCGA-AZ-4315	TCGA-AZ-4614	TCGA-AZ-4615	TCGA-AZ-4681	TCGA-AZ-4682	TCGA-AZ-4684	TCGA-CA-5256	TCGA-CA-6717	TCGA-CA-6718	TCGA-CK-4951	TCGA-CM-4744	TCGA-CM-4746	TCGA-CM-4747	TCGA-CM-4748	TCGA-CM-4750	TCGA-CM-4752	TCGA-D5-6540	TCGA-NH-A50T	TCGA-NH-A50V	TCGA-QG-A5YV	TCGA-QG-A5YW	TCGA-QG-A5YX	TCGA-QG-A5Z1	TCGA-QG-A5Z2	TCGA-AF-2689	TCGA-AF-2691	TCGA-AF-2692	TCGA-AG-3574	TCGA-AG-3582	TCGA-AG-3593	TCGA-AG-3727	TCGA-AG-3728	TCGA-AG-3878	TCGA-AG-3881	TCGA-AG-3882	TCGA-AG-3885	TCGA-AG-3887	TCGA-AG-3890	TCGA-AG-3892	TCGA-AG-3893	TCGA-AG-3894	TCGA-AG-3896	TCGA-AG-3898	TCGA-AG-3901	TCGA-AG-3902	TCGA-AG-3909	TCGA-AG-3999	TCGA-AG-4001	TCGA-AG-4005	TCGA-AG-4007	TCGA-AG-4008	TCGA-AG-4015	TCGA-AG-A002	TCGA-AG-A008	TCGA-AG-A00C	TCGA-AG-A00H	TCGA-AG-A00Y	TCGA-AG-A011	TCGA-AG-A014	TCGA-AG-A015	TCGA-AG-A01L	TCGA-AG-A01N	TCGA-AG-A032	TCGA-EI-6917	TCGA-F5-6814	TCGA-BA-4074	TCGA-BA-4075	TCGA-BA-4076	TCGA-BA-4077	TCGA-BA-4078	TCGA-BA-5149	TCGA-BA-5151	TCGA-BA-5153	TCGA-BA-5555	TCGA-BA-5556	TCGA-BA-5557	TCGA-BA-5558	TCGA-BA-5559	TCGA-BA-6869	TCGA-BA-6872	TCGA-BA-6873	TCGA-BA-A4IH	TCGA-BB-4223	TCGA-BB-4224	TCGA-BB-4225	TCGA-CN-4725	TCGA-CN-4727	TCGA-CN-4729	TCGA-CN-4730	TCGA-CN-4731	TCGA-CN-4733	TCGA-CN-4734	TCGA-CN-4735	TCGA-CN-4736	TCGA-CN-4737	TCGA-CN-4738	TCGA-CN-4739	TCGA-CN-4740	TCGA-CN-4741	TCGA-CN-4742	TCGA-CN-5355	TCGA-CN-5356	TCGA-CN-5360	TCGA-CN-5361	TCGA-CN-5363	TCGA-CN-5364	TCGA-CN-5365	TCGA-CN-5366	TCGA-CN-5367	TCGA-CN-5369	TCGA-CN-5373	TCGA-CN-5374	TCGA-CN-6011	TCGA-CN-6013	TCGA-CN-6017	TCGA-CN-6018	TCGA-CN-6019	TCGA-CN-6989	TCGA-CN-6994	TCGA-CN-6996	TCGA-CN-6998	TCGA-CQ-5325	TCGA-CQ-5327	TCGA-CQ-5329	TCGA-CQ-5330	TCGA-CQ-6219	TCGA-CQ-6220	TCGA-CQ-6221	TCGA-CQ-6223	TCGA-CQ-6224	TCGA-CQ-6225	TCGA-CQ-6228	TCGA-CQ-6229	TCGA-CQ-7065	TCGA-CQ-7068	TCGA-CR-5249	TCGA-CR-5250	TCGA-CR-6467	TCGA-CR-6470	TCGA-CR-6472	TCGA-CR-6480	TCGA-CR-6482	TCGA-CR-6487	TCGA-CR-6491	TCGA-CR-7382	TCGA-CR-7385	TCGA-CR-7391	TCGA-CR-7404	TCGA-CV-5432	TCGA-CV-5966	TCGA-CV-5970	TCGA-CV-6933	TCGA-CV-6938	TCGA-CV-6939	TCGA-CV-6945	TCGA-CV-6948	TCGA-CV-6951	TCGA-CV-6952	TCGA-CV-6954	TCGA-CV-6956	TCGA-CV-6959	TCGA-CV-6960	TCGA-CV-7090	TCGA-CV-7091	TCGA-CV-7095	TCGA-CV-7100	TCGA-CV-7178	TCGA-CV-7180	TCGA-CV-7183	TCGA-CV-7238	TCGA-CV-7247	TCGA-CV-7263	TCGA-CV-7407	TCGA-CV-7411	TCGA-CV-7414	TCGA-CV-7428	TCGA-CV-7429	TCGA-CV-7432	TCGA-CV-7434	TCGA-CX-7085	TCGA-CX-7086	TCGA-D6-6515	TCGA-D6-6517	TCGA-D6-6823	TCGA-D6-6825	TCGA-D6-6826	TCGA-D6-6827	TCGA-DQ-5624	TCGA-DQ-5625	TCGA-DQ-5629	TCGA-DQ-5630	TCGA-DQ-5631	TCGA-H7-7774	TCGA-HD-7753	TCGA-IQ-7632	TCGA-IG-A3I8	TCGA-IG-A3QL	TCGA-IG-A3Y9	TCGA-IG-A3YA	TCGA-IG-A3YB	TCGA-IG-A3YC	TCGA-IG-A4P3	TCGA-IG-A4QT	TCGA-IG-A50L	TCGA-IG-A51D	TCGA-IG-A5B8	TCGA-IG-A5S3	TCGA-IG-A97I	TCGA-JY-A93C	TCGA-L5-A43E	TCGA-L7-A56G	TCGA-L7-A6VZ	TCGA-LN-A49K	TCGA-LN-A49L	TCGA-LN-A49M	TCGA-LN-A49N	TCGA-LN-A49O	TCGA-LN-A49P	TCGA-LN-A49R	TCGA-LN-A49S	TCGA-LN-A49U	TCGA-LN-A49V	TCGA-LN-A49W	TCGA-LN-A49X	TCGA-LN-A49Y	TCGA-LN-A4A1	TCGA-LN-A4A2	TCGA-LN-A4A3	TCGA-LN-A4A4	TCGA-LN-A4A6	TCGA-LN-A4A8	TCGA-LN-A4MQ	TCGA-LN-A4MR	TCGA-LN-A5U5	TCGA-LN-A8I1	TCGA-LN-A9FQ	TCGA-V5-A7RC	TCGA-B7-5816	TCGA-B7-5818	TCGA-BR-6452	TCGA-BR-6455	TCGA-BR-6456	TCGA-BR-6457	TCGA-BR-6458	TCGA-BR-6564	TCGA-BR-6565	TCGA-BR-6566	TCGA-BR-6705	TCGA-BR-6706	TCGA-BR-6707	TCGA-BR-6710	TCGA-BR-6801	TCGA-BR-6802	TCGA-BR-6803	TCGA-BR-6852	TCGA-BR-7722	TCGA-BR-8373	TCGA-BR-8381	TCGA-BR-8486	TCGA-BR-8682	TCGA-BR-8690	TCGA-BR-A4J4	TCGA-CD-5798	TCGA-CD-5799	TCGA-CD-5800	TCGA-CD-5801	TCGA-CD-5802	TCGA-CD-5803	TCGA-CD-5813	TCGA-CD-8529	TCGA-CG-4300	TCGA-CG-4301	TCGA-CG-4304	TCGA-CG-4305	TCGA-CG-4306	TCGA-CG-4436	TCGA-CG-4437	TCGA-CG-4440	TCGA-CG-4441	TCGA-CG-4442	TCGA-CG-4443	TCGA-CG-4444	TCGA-CG-4449	TCGA-CG-4455	TCGA-CG-4460	TCGA-CG-4462	TCGA-CG-4465	TCGA-CG-4466	TCGA-CG-4469	TCGA-CG-4472	TCGA-CG-4474	TCGA-CG-4475	TCGA-CG-4476	TCGA-CG-4477	TCGA-CG-5717	TCGA-CG-5718	TCGA-CG-5719	TCGA-D7-5577	TCGA-D7-5578	TCGA-D7-5579	TCGA-D7-6518	TCGA-D7-6519	TCGA-D7-6520	TCGA-D7-6521	TCGA-D7-6522	TCGA-D7-6524	TCGA-D7-6525	TCGA-D7-6526	TCGA-D7-6527	TCGA-D7-6528	TCGA-D7-6815	TCGA-D7-6817	TCGA-D7-6818	TCGA-D7-6820	TCGA-D7-6822	TCGA-D7-8570	TCGA-D7-A4YX	TCGA-EQ-5647	TCGA-F1-6177	TCGA-F1-6874	TCGA-FP-7998	TCGA-HF-7136	TCGA-HU-8245	TCGA-HU-8608	TCGA-HU-A4G6	TCGA-IN-7806
2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
71.0																																																																																																																																													0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005870786716937036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																									
72.0																																																																																																																																													0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000920123925551492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																																																									
136.0	0.0	6.692707831605108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011381539424348578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011821305624381277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003929319870451515	0.0	0.015619047619047616	0.00244605620580975	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12548525821779488	0.025704784445309933	0.0	0.0	0.0	0.0	0.00428458375331242	0.0	0.0	0.0	0.0	0.15217391304347827	0.054298545421377103	0.20270270270270271	0.1663019693654267	0.0	0.0	0.009420348601540332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06561298846893017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007778234336980821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041906838270455927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012502191890582126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04104698105694533	0.0011893331183588471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027246740081985576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002862076268068738	0.0038605617763494155	0.0	0.0	0.0	0.0	0.030843373493975906	0.0	0.04301075268817205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00497722102792701	0.1163105581292464	0.0	0.0	0.02522602240312486	0.03743867666622123	0.0	0.0	0.0	0.010271548879995552	0.0	0.0	0.0	0.0	0.0	0.07960342438875942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023908681742622305	0.0	0.0	0.0	0.0059237224621523366	0.010919148086509824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02016607354685646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137.0	0.0	7.029680155072116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012111637704054766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135791130936762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003914564627015389	0.0	0.0162748643761302	0.0030255014021148803	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.05714285714285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1269406643181398	0.025643835616438355	0.0	0.0	0.0	0.0	0.004329860005221076	0.0	0.0	0.0	0.0	0.15217391304347827	0.055089820359281436	0.20270270270270271	0.18181818181818185	0.0	0.0	0.00957854406130268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0797872340425532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007943913632477332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043196544276457883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012690885555398409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04203633942252031	0.0012445459575881127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002894835268481605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031225409070331656	0.004406616536596275	0.0	0.0	0.0	0.0	0.02816386247256767	0.0	0.04444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005147230580278636	0.1178885886009948	0.0	0.0	0.026487394332902318	0.04255945463707563	0.0	0.0	0.0	0.012071720220131369	0.0	0.0	0.0	0.0	0.0	0.08518035636679706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024725855794738285	0.0	0.0	0.0	0.0060512589945206025	0.01102415116983905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019768098607927168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157.0	0.0	7.158469423790929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011947127605490594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013133267772737362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051714446318156275	0.0	0.016216216216216217	0.002975593447007689	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.052631578947368425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131460436927368	0.02639891696750902	0.0	0.0	0.0	0.0	0.005016178523965189	0.0	0.0	0.0	0.0	0.1521739130434783	0.055690072639225166	0.22058823529411764	0.16666666666666666	0.0	0.0	0.010917030567685587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000893061290365967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046496882595371445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015672945122078494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04414800954900317	0.0012879036050379821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028949531596019914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031457945621384555	0.004407482380452049	0.0	0.0	0.0	0.0	0.02816386247256767	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006806079086229003	0.11843729364732775	0.0	0.0	0.025822522325722432	0.042082733216190105	0.0	0.0	0.0	0.011598376227328174	0.0	0.0	0.0	0.0	0.0	0.10666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027095129404527004	0.0	0.0	0.0	0.007247778932903931	0.01127848181979533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020581825729011724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
